Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,2.0,170.0,170.0,5.0,1.0,0.0
1.0,3.0,20.0,190.0,3.0,1.0,0.0
1.0,4.0,170.0,360.0,5.0,1.0,0.0
1.0,5.0,20.0,380.0,0.0,1.0,0.0
1.0,6.0,20.0,400.0,0.0,1.0,0.0
1.0,7.0,20.0,420.0,0.0,1.0,0.0
1.0,8.0,0.0,420.0,4.0,1.0,0.0
1.0,9.0,20.0,440.0,3.0,1.0,0.0
1.0,10.0,-20.0,420.0,4.0,1.0,0.0
1.0,11.0,0.0,420.0,1.0,1.0,0.0
1.0,12.0,20.0,440.0,1.0,1.0,0.0
1.0,13.0,20.0,460.0,1.0,1.0,0.0
1.0,14.0,0.0,460.0,4.0,1.0,0.0
1.0,15.0,80.0,540.0,1.0,1.0,0.0
1.0,16.0,20.0,560.0,3.0,1.0,0.0
1.0,17.0,500.0,1060.0,5.0,1.0,0.0
1.0,18.0,0.0,1060.0,4.0,1.0,0.0
1.0,19.0,16.437088302533894,1076.437088302534,1.0,1.0,0.0
1.0,20.0,0.0,1076.437088302534,4.0,1.0,0.0
1.0,21.0,0.0,1076.437088302534,4.0,1.0,0.0
1.0,22.0,8.284271247461902,1084.721359549996,1.0,1.0,0.0
1.0,23.0,20.0,1104.721359549996,3.0,1.0,0.0
1.0,24.0,0.0,1104.721359549996,4.0,1.0,0.0
1.0,25.0,500.0,1604.721359549996,5.0,1.0,0.0
1.0,26.0,80.0,1684.721359549996,1.0,1.0,0.0
1.0,27.0,20.0,1704.721359549996,3.0,1.0,0.0
1.0,28.0,20.0,1724.721359549996,3.0,1.0,0.0
1.0,29.0,0.0,1724.721359549996,4.0,1.0,0.0
1.0,30.0,440.0,2164.721359549996,5.0,1.0,0.0
1.0,31.0,-40.0,2124.721359549996,0.0,1.0,0.0
1.0,32.0,-40.0,2084.721359549996,0.0,1.0,0.0
1.0,33.0,-60.0,2024.7213595499961,4.0,1.0,0.0
1.0,34.0,0.0,2024.7213595499961,0.0,1.0,0.0
1.0,35.0,60.0,2084.721359549996,0.0,1.0,0.0
1.0,36.0,0.0,2084.721359549996,4.0,1.0,0.0
1.0,37.0,20.0,2104.721359549996,3.0,1.0,0.0
1.0,38.0,20.0,2124.721359549996,3.0,1.0,0.0
1.0,39.0,0.0,2124.721359549996,4.0,1.0,0.0
1.0,40.0,500.0,2624.721359549996,5.0,1.0,0.0
1.0,41.0,20.0,2644.721359549996,1.0,1.0,0.0
1.0,42.0,0.0,2644.721359549996,4.0,1.0,0.0
1.0,43.0,20.0,2664.721359549996,1.0,1.0,0.0
1.0,44.0,20.0,2684.721359549996,1.0,1.0,0.0
1.0,45.0,20.0,2704.721359549996,1.0,1.0,0.0
1.0,46.0,0.0,2704.721359549996,4.0,1.0,0.0
1.0,47.0,20.0,2724.721359549996,1.0,1.0,0.0
1.0,48.0,20.0,2744.721359549996,1.0,1.0,0.0
1.0,49.0,500.0,3244.721359549996,5.0,1.0,0.0
1.0,50.0,20.0,3264.721359549996,1.0,1.0,0.0
1.0,51.0,0.0,3264.721359549996,4.0,1.0,0.0
1.0,52.0,80.0,3344.721359549996,1.0,1.0,0.0
1.0,53.0,0.0,3344.721359549996,4.0,1.0,0.0
1.0,54.0,20.0,3364.721359549996,2.0,1.0,0.0
1.0,55.0,0.0,3364.721359549996,4.0,1.0,0.0
1.0,56.0,500.0,3864.721359549996,5.0,1.0,0.0
1.0,57.0,3.2455532033675905,3867.966912753364,1.0,1.0,0.0
1.0,58.0,20.0,3887.966912753364,2.0,1.0,0.0
1.0,59.0,0.0,3887.966912753364,4.0,1.0,0.0
1.0,60.0,20.0,3907.966912753364,2.0,1.0,0.0
1.0,61.0,20.0,3927.966912753364,2.0,1.0,0.0
1.0,62.0,500.0,4427.966912753363,5.0,1.0,0.0
1.0,63.0,20.0,4447.966912753363,1.0,1.0,0.0
1.0,64.0,20.0,4467.966912753363,1.0,1.0,0.0
1.0,65.0,20.0,4487.966912753363,1.0,1.0,0.0
1.0,66.0,0.0,4487.966912753363,4.0,1.0,0.0
1.0,67.0,20.0,4507.966912753363,1.0,1.0,0.0
1.0,68.0,0.0,4507.966912753363,4.0,1.0,0.0
1.0,69.0,440.0,4947.966912753363,5.0,1.0,0.0
1.0,70.0,300.0,5247.966912753363,0.0,1.0,0.0
1.0,71.0,0.0,5247.966912753363,4.0,1.0,0.0
1.0,72.0,40.0,5287.966912753363,3.0,1.0,0.0
1.0,73.0,0.0,5287.966912753363,4.0,1.0,0.0
1.0,74.0,0.0,5287.966912753363,4.0,1.0,0.0
1.0,75.0,20.0,5307.966912753363,1.0,1.0,0.0
1.0,76.0,0.0,5307.966912753363,4.0,1.0,0.0
1.0,77.0,20.0,5327.966912753363,1.0,1.0,0.0
1.0,78.0,0.0,5327.966912753363,4.0,1.0,0.0
1.0,79.0,500.0,5827.966912753363,5.0,1.0,0.0
1.0,80.0,20.0,5847.966912753363,2.0,1.0,0.0
1.0,81.0,0.0,5847.966912753363,4.0,1.0,0.0
1.0,82.0,0.0,5847.966912753363,4.0,1.0,0.0
1.0,83.0,20.0,5867.966912753363,2.0,1.0,0.0
1.0,84.0,20.0,5887.966912753363,2.0,1.0,0.0
1.0,85.0,20.0,5907.966912753363,2.0,1.0,0.0
1.0,86.0,0.0,5907.966912753363,4.0,1.0,0.0
1.0,87.0,500.0,6407.966912753363,5.0,1.0,0.0
1.0,88.0,2.4621125123532117,6410.4290252657165,2.0,1.0,0.0
1.0,89.0,0.0,6410.4290252657165,4.0,1.0,0.0
1.0,90.0,20.0,6430.4290252657165,0.0,1.0,0.0
1.0,91.0,20.0,6450.4290252657165,0.0,1.0,0.0
1.0,92.0,0.0,6450.4290252657165,4.0,1.0,0.0
1.0,93.0,20.0,6470.4290252657165,0.0,1.0,0.0
1.0,94.0,20.0,6490.4290252657165,0.0,1.0,0.0
1.0,95.0,0.0,6490.4290252657165,4.0,1.0,0.0
1.0,96.0,440.0,6930.4290252657165,5.0,1.0,0.0
1.0,97.0,-40.0,6890.4290252657165,0.0,1.0,0.0
1.0,98.0,-40.0,6850.4290252657165,0.0,1.0,0.0
1.0,99.0,240.0,7090.4290252657165,0.0,1.0,0.0
1.0,100.0,0.0,7090.4290252657165,4.0,1.0,1.0
2.0,1.0,40.0,40.0,2.0,1.0,0.0
2.0,2.0,170.0,210.0,5.0,1.0,0.0
2.0,3.0,20.0,230.0,1.0,1.0,0.0
2.0,4.0,20.0,250.0,1.0,1.0,0.0
2.0,5.0,210.0,460.0,5.0,1.0,0.0
2.0,6.0,98.0196097281443,558.0196097281444,4.0,1.0,0.0
2.0,7.0,1.9803902718556898,560.0,1.0,1.0,0.0
2.0,8.0,20.0,580.0,3.0,1.0,0.0
2.0,9.0,60.0,640.0,3.0,1.0,0.0
2.0,10.0,20.0,660.0,1.0,1.0,0.0
2.0,11.0,0.0,660.0,4.0,1.0,0.0
2.0,12.0,500.0,1160.0,5.0,1.0,0.0
2.0,13.0,20.0,1180.0,1.0,1.0,0.0
2.0,14.0,20.0,1200.0,1.0,1.0,0.0
2.0,15.0,0.0,1200.0,4.0,1.0,0.0
2.0,16.0,20.0,1220.0,1.0,1.0,0.0
2.0,17.0,20.0,1240.0,1.0,1.0,0.0
2.0,18.0,440.0,1680.0,5.0,1.0,0.0
2.0,19.0,-60.0,1620.0,4.0,1.0,0.0
2.0,20.0,120.0,1740.0,0.0,1.0,0.0
2.0,21.0,0.0,1740.0,4.0,1.0,0.0
2.0,22.0,40.0,1780.0,3.0,1.0,0.0
2.0,23.0,0.0,1780.0,4.0,1.0,0.0
2.0,24.0,20.0,1800.0,1.0,1.0,0.0
2.0,25.0,0.0,1800.0,4.0,1.0,0.0
2.0,26.0,0.0,1800.0,4.0,1.0,0.0
2.0,27.0,20.0,1820.0,1.0,1.0,0.0
2.0,28.0,500.0,2320.0,5.0,1.0,0.0
2.0,29.0,20.0,2340.0,2.0,1.0,0.0
2.0,30.0,0.0,2340.0,4.0,1.0,0.0
2.0,31.0,20.0,2360.0,2.0,1.0,0.0
2.0,32.0,0.0,2360.0,4.0,1.0,0.0
2.0,33.0,20.0,2380.0,2.0,1.0,0.0
2.0,34.0,20.0,2400.0,2.0,1.0,0.0
2.0,35.0,440.0,2840.0,5.0,1.0,0.0
2.0,36.0,-40.0,2800.0,0.0,1.0,0.0
2.0,37.0,60.0,2860.0,0.0,1.0,0.0
2.0,38.0,-60.0,2800.0,4.0,1.0,0.0
2.0,39.0,-40.0,2760.0,3.0,1.0,0.0
2.0,40.0,-20.0,2740.0,3.0,1.0,0.0
2.0,41.0,-40.0,2700.0,4.0,1.0,0.0
2.0,42.0,20.0,2720.0,3.0,1.0,0.0
2.0,43.0,0.0,2720.0,4.0,1.0,0.0
2.0,44.0,20.0,2740.0,3.0,1.0,0.0
2.0,45.0,0.0,2740.0,4.0,1.0,0.0
2.0,46.0,0.0,2740.0,4.0,1.0,0.0
2.0,47.0,20.0,2760.0,3.0,1.0,0.0
2.0,48.0,20.0,2780.0,3.0,1.0,0.0
2.0,49.0,20.0,2800.0,3.0,1.0,0.0
2.0,50.0,0.0,2800.0,4.0,1.0,0.0
2.0,51.0,460.0,3260.0,5.0,1.0,0.0
2.0,52.0,0.0,3260.0,0.0,1.0,0.0
2.0,53.0,20.0,3280.0,0.0,1.0,0.0
2.0,54.0,20.0,3300.0,0.0,1.0,0.0
2.0,55.0,40.0,3340.0,0.0,1.0,0.0
2.0,56.0,0.0,3340.0,4.0,1.0,0.0
2.0,57.0,20.0,3360.0,2.0,1.0,0.0
2.0,58.0,0.0,3360.0,4.0,1.0,0.0
2.0,59.0,500.0,3860.0,5.0,1.0,0.0
2.0,60.0,16.437088302533894,3876.437088302534,0.0,1.0,0.0
2.0,61.0,0.0,3876.437088302534,4.0,1.0,0.0
2.0,62.0,8.284271247461902,3884.721359549996,0.0,1.0,0.0
2.0,63.0,20.0,3904.721359549996,3.0,1.0,0.0
2.0,64.0,500.0,4404.721359549996,5.0,1.0,0.0
2.0,65.0,0.0,4404.721359549996,4.0,1.0,0.0
2.0,66.0,20.0,4424.721359549996,0.0,1.0,0.0
2.0,67.0,60.0,4484.721359549996,0.0,1.0,0.0
2.0,68.0,20.0,4504.721359549996,2.0,1.0,0.0
2.0,69.0,0.0,4504.721359549996,4.0,1.0,0.0
2.0,70.0,20.0,4524.721359549996,2.0,1.0,0.0
2.0,71.0,0.0,4524.721359549996,4.0,1.0,0.0
2.0,72.0,500.0,5024.721359549996,5.0,1.0,0.0
2.0,73.0,120.0,5144.721359549996,0.0,1.0,0.0
2.0,74.0,0.0,5144.721359549996,4.0,1.0,0.0
2.0,75.0,20.0,5164.721359549996,2.0,1.0,0.0
2.0,76.0,20.0,5184.721359549996,2.0,1.0,0.0
2.0,77.0,500.0,5684.721359549996,5.0,1.0,0.0
2.0,78.0,20.0,5704.721359549996,0.0,1.0,0.0
2.0,79.0,0.0,5704.721359549996,4.0,1.0,0.0
2.0,80.0,140.0,5844.721359549996,0.0,1.0,0.0
2.0,81.0,20.0,5864.721359549996,2.0,1.0,0.0
2.0,82.0,500.0,6364.721359549996,5.0,1.0,0.0
2.0,83.0,4.721359549995796,6369.442719099992,0.0,1.0,0.0
